train_step,train_loss,train_error,val_loss,val_error
75,0.5088014602661133,0.3125,0.6823893636465073,0.6599999999999999
76,0.560008704662323,0.3125,0.6783093959093094,0.64
77,0.5550208687782288,0.375,0.6775589287281036,0.5800000000000001
78,0.6944344639778137,0.4375,0.6912833005189896,0.6599999999999999
79,0.5424091815948486,0.3125,0.724057987332344,0.6599999999999999
80,0.48833760619163513,0.3125,0.7661047428846359,0.6599999999999999
81,0.5721746683120728,0.3125,0.7696167230606079,0.6599999999999999
82,0.7371801733970642,0.5625,0.7121431082487106,0.6599999999999999
83,0.5012408494949341,0.3125,0.7019069045782089,0.6599999999999999
84,0.15260446071624756,0.0,0.7162568420171738,0.6599999999999999
85,0.45779553055763245,0.375,0.7858429998159409,0.6599999999999999
86,0.4129819869995117,0.25,1.0049411356449127,0.6599999999999999
87,0.6190508604049683,0.3125,1.0199620127677917,0.6599999999999999
88,0.5818817019462585,0.4375,0.7528187185525894,0.43999999999999995
89,0.47740745544433594,0.3125,0.660514235496521,0.30000000000000004
90,0.5497502088546753,0.3125,0.6584421545267105,0.26
91,0.5420005917549133,0.25,0.6558377295732498,0.26
92,0.739251971244812,0.5,0.6603114455938339,0.21999999999999997
93,0.5436182022094727,0.375,0.6781763285398483,0.36
94,0.44638606905937195,0.1875,0.7505167499184608,0.48
95,0.5078597068786621,0.25,0.8345716744661331,0.6599999999999999
96,0.7325682044029236,0.5625,0.7266253903508186,0.56
97,0.4160729646682739,0.3125,0.6979276090860367,0.45999999999999996
98,0.037980079650878906,0.0,0.6973921358585358,0.42000000000000004
99,0.43807047605514526,0.125,0.7138067409396172,0.43999999999999995
100,0.42090168595314026,0.125,0.8772300481796265,0.54
101,0.5582128167152405,0.25,1.1306581646203995,0.6599999999999999
102,0.5609041452407837,0.375,0.9623024463653564,0.5
103,0.4159989356994629,0.1875,0.8468583077192307,0.45999999999999996
104,0.4809359908103943,0.125,0.7729900628328323,0.43999999999999995
105,0.4783276319503784,0.25,0.6901480257511139,0.38
106,0.6782032251358032,0.375,0.6578773856163025,0.30000000000000004
107,0.5158568620681763,0.375,0.6530593037605286,0.28
108,0.4329336881637573,0.0625,0.6655010432004929,0.36
109,0.5356188416481018,0.25,0.7520532459020615,0.6
110,0.608789324760437,0.25,0.7641199231147766,0.54
111,0.3802832067012787,0.3125,0.7869556844234467,0.45999999999999996
112,0.01134347915649414,0.0,0.8585404008626938,0.48
113,0.4713204503059387,0.375,0.7708890065550804,0.4
114,0.34476399421691895,0.1875,0.6866574585437775,0.36
115,0.5403895378112793,0.3125,0.6903338730335236,0.36
116,0.35214129090309143,0.0625,0.755562037229538,0.4
117,0.41611412167549133,0.1875,1.0371724516153336,0.45999999999999996
118,0.4629996418952942,0.25,1.1348890662193298,0.5
119,0.5148169994354248,0.25,0.693353921175003,0.4
120,0.6909934282302856,0.3125,0.5695579200983047,0.24
121,0.49267539381980896,0.3125,0.574993833899498,0.24
122,0.41169893741607666,0.125,0.5747931748628616,0.24
123,0.5614606142044067,0.3125,0.767307460308075,0.43999999999999995
124,0.5802212953567505,0.25,1.024153247475624,0.52
125,0.45113760232925415,0.3125,0.781729020178318,0.45999999999999996
126,0.005859851837158203,0.0,0.6666254550218582,0.38
127,0.3875713348388672,0.0625,0.6190566197037697,0.28
128,0.3966000974178314,0.1875,0.6638997793197632,0.33999999999999997
129,0.47559741139411926,0.3125,0.8915370404720306,0.52
130,0.4012502133846283,0.125,1.059847891330719,0.48
131,0.30497118830680847,0.0625,1.5329921245574951,0.62
132,0.476749986410141,0.3125,1.1594984829425812,0.48
133,0.4435318410396576,0.1875,0.6030624210834503,0.31999999999999995
134,0.5582387447357178,0.25,0.5449199676513672,0.21999999999999997
135,0.47282499074935913,0.25,0.565837912261486,0.24
136,0.3978811800479889,0.1875,0.5512406155467033,0.24
137,0.6231263875961304,0.375,0.6223609521985054,0.36
138,0.4954935610294342,0.25,0.9145050197839737,0.5
139,0.33867913484573364,0.25,0.9513876587152481,0.5
140,0.0019135475158691406,0.0,0.9971708655357361,0.5
141,0.5468766689300537,0.375,0.6721751391887665,0.38
142,0.3060420751571655,0.1875,0.5606561303138733,0.30000000000000004
143,0.4886300265789032,0.3125,0.55150106549263,0.30000000000000004
144,0.38081860542297363,0.125,0.5824221223592758,0.31999999999999995
145,0.45011210441589355,0.25,0.708649255335331,0.4
146,0.3744990825653076,0.125,1.1574914306402206,0.48
147,0.4078110456466675,0.1875,1.190787985920906,0.5
148,0.7260806560516357,0.375,0.9127496927976608,0.43999999999999995
149,0.5530133843421936,0.3125,0.5619069784879684,0.31999999999999995
150,0.3087681233882904,0.125,0.5482148379087448,0.21999999999999997
151,0.6608631610870361,0.4375,0.5718313902616501,0.24
152,0.5561661720275879,0.3125,0.5823156908154488,0.24
153,0.6945446133613586,0.5625,0.5670240223407745,0.24
154,0.1278773546218872,0.0,0.6164726614952087,0.38
155,0.4142468273639679,0.25,0.8192180767655373,0.42000000000000004
156,0.3324505686759949,0.25,1.0570989400148392,0.56
157,0.4937015175819397,0.3125,1.0177911072969437,0.6
158,0.4009861350059509,0.3125,0.8643016666173935,0.54
159,0.4149017333984375,0.0625,0.7787134274840355,0.43999999999999995
160,0.42109623551368713,0.1875,0.7741613313555717,0.43999999999999995
161,0.37652260065078735,0.0625,0.8234644085168839,0.48
162,0.5004823803901672,0.25,0.8612560704350471,0.45999999999999996
163,0.3656008839607239,0.25,0.8400954678654671,0.42000000000000004
164,0.33534741401672363,0.25,0.7206094563007355,0.4
165,0.5012052655220032,0.375,0.5890573486685753,0.30000000000000004
166,0.5508584976196289,0.25,0.5884333625435829,0.26
167,0.5493224263191223,0.25,0.599382147192955,0.24
168,0.09666132926940918,0.0,0.5969828367233276,0.26
169,0.41162851452827454,0.1875,0.6053422093391418,0.33999999999999997
170,0.4170018136501312,0.25,0.7925356477499008,0.43999999999999995
171,0.33730995655059814,0.125,1.227303147315979,0.64
172,0.4391814172267914,0.3125,1.3079464584589005,0.56
173,0.3388589024543762,0.0625,1.3788294792175293,0.54
174,0.3995291590690613,0.3125,1.0316988304257393,0.42000000000000004
175,0.2865672707557678,0.125,0.6827245242893696,0.36
176,0.4371468126773834,0.1875,0.5456062406301498,0.28
177,0.3402385115623474,0.125,0.5283760726451874,0.24
178,0.2711219787597656,0.0625,0.5318946614861488,0.24
179,0.5343953371047974,0.3125,0.5745362192392349,0.30000000000000004
180,0.4365844130516052,0.25,0.6806963756680489,0.38
181,0.23265305161476135,0.0,0.996653750538826,0.48
182,0.00026416778564453125,0.0,1.5296764075756073,0.6
183,0.8646900057792664,0.375,0.8114533424377441,0.4
184,0.30589812994003296,0.1875,0.5741037167608738,0.31999999999999995
185,0.44104552268981934,0.1875,0.5769053995609283,0.30000000000000004
186,0.2821345627307892,0.125,0.6695328652858734,0.31999999999999995
187,0.4787960648536682,0.25,0.9080048687756062,0.42000000000000004
188,0.31285902857780457,0.0625,1.3678406476974487,0.5
189,0.3900401294231415,0.25,1.1639481037855148,0.45999999999999996
190,0.5707210898399353,0.375,0.8603702634572983,0.42000000000000004
191,0.3492521345615387,0.3125,0.5909006483852863,0.31999999999999995
192,0.300280898809433,0.125,0.5072689577937126,0.21999999999999997
193,0.5474258661270142,0.3125,0.5079363733530045,0.21999999999999997
194,0.48556631803512573,0.1875,0.5123652219772339,0.24
195,0.37694209814071655,0.1875,0.6261609047651291,0.36
196,0.0012865066528320312,0.0,0.9032203108072281,0.43999999999999995
197,0.45714887976646423,0.3125,1.065247431397438,0.5
198,0.38198015093803406,0.25,0.9112108424305916,0.45999999999999996
199,0.47559553384780884,0.4375,0.6868303194642067,0.38
200,0.243016317486763,0.0625,0.5659486874938011,0.26
201,0.4668377935886383,0.25,0.5414972901344299,0.21999999999999997
202,0.5287023186683655,0.3125,0.5814943313598633,0.28
203,0.3345545530319214,0.125,0.7639256119728088,0.38
204,0.4069019556045532,0.125,1.118611365556717,0.6
205,0.3815108835697174,0.25,1.1140073835849762,0.56
206,0.49755626916885376,0.3125,0.7506192028522491,0.38
207,0.4567059278488159,0.375,0.5342313200235367,0.26
208,0.4679589867591858,0.1875,0.5446035265922546,0.26
209,0.5982735753059387,0.4375,0.5426253005862236,0.26
210,0.030633211135864258,0.0,0.5325748324394226,0.24
211,0.4443378150463104,0.1875,0.5320011377334595,0.26
212,0.4206729233264923,0.25,0.7127487361431122,0.36
213,0.38158515095710754,0.1875,1.1463795751333237,0.48
214,0.3310759663581848,0.25,1.3145358115434647,0.56
215,0.2863679826259613,0.0625,1.491324543952942,0.62
216,0.3952353596687317,0.3125,1.2506970912218094,0.52
217,0.316407710313797,0.125,0.83699731528759,0.36
218,0.36937111616134644,0.125,0.6454813480377197,0.30000000000000004
219,0.27956926822662354,0.0625,0.5798058286309242,0.24
220,0.25025442242622375,0.0625,0.5494487509131432,0.28
221,0.4087935984134674,0.1875,0.5827444046735764,0.28
222,0.4447011649608612,0.25,0.5788878947496414,0.28
223,0.21154053509235382,0.0,0.6118089184165001,0.31999999999999995
224,0.0006518363952636719,0.0,0.6595534570515156,0.33999999999999997
225,0.3435263931751251,0.1875,0.6614615768194199,0.33999999999999997
226,0.26550859212875366,0.125,0.660675436258316,0.31999999999999995
227,0.3224790394306183,0.0625,0.675998255610466,0.33999999999999997
228,0.2091449350118637,0.0625,0.7215204983949661,0.31999999999999995
229,0.294653981924057,0.125,1.1303205341100693,0.43999999999999995
230,0.2172834873199463,0.0,1.964796930551529,0.62
231,0.5220726728439331,0.1875,1.46360582113266,0.48
232,0.48919638991355896,0.25,0.7432461157441139,0.33999999999999997
233,0.26593831181526184,0.25,0.5041901096701622,0.28
234,0.20128171145915985,0.0625,0.5197125896811485,0.24
235,0.7016835808753967,0.375,0.5704138055443764,0.24
236,0.41552504897117615,0.1875,0.7944567315280437,0.36
237,0.22267211973667145,0.125,0.8122648596763611,0.36
238,6.008148193359375e-05,0.0,0.8302971571683884,0.36
239,0.43306100368499756,0.1875,0.7983264438807964,0.38
240,0.26397061347961426,0.125,0.7327846065163612,0.38
241,0.39711353182792664,0.1875,0.6850078925490379,0.31999999999999995
242,0.16412249207496643,0.0,0.7126042582094669,0.38
243,0.40169835090637207,0.1875,1.0717718601226807,0.45999999999999996
244,0.29126134514808655,0.0625,1.69563028216362,0.6
245,0.369035005569458,0.1875,1.5784558653831482,0.5800000000000001
246,0.38352638483047485,0.1875,1.0735740959644318,0.48
247,0.2217268943786621,0.1875,0.5905958861112595,0.28
248,0.1934085190296173,0.0625,0.5457998290657997,0.24
249,0.559280276298523,0.3125,0.5528088957071304,0.24
250,0.42227083444595337,0.125,0.5535726472735405,0.24
251,0.3284226357936859,0.0625,0.6541678830981255,0.33999999999999997
252,0.0004239082336425781,0.0,0.9708127379417419,0.42000000000000004
253,0.38335439562797546,0.1875,1.3023568391799927,0.5
254,0.35222700238227844,0.25,1.061852976679802,0.48
255,0.383195698261261,0.1875,0.7488033249974251,0.38
256,0.2656840980052948,0.0625,0.6436429619789124,0.38
257,0.4014877378940582,0.1875,0.6383520513772964,0.28
258,0.5564216375350952,0.25,0.6562604904174805,0.28
259,0.499946653842926,0.1875,0.638484038412571,0.33999999999999997
260,0.3940998315811157,0.125,0.7280394770205021,0.36
261,0.20846188068389893,0.0,1.060873955488205,0.43999999999999995
262,0.2936038672924042,0.125,1.137139655649662,0.5
263,0.581457793712616,0.3125,0.7210244387388229,0.36
264,0.47659599781036377,0.125,0.5685080885887146,0.26
265,0.32311126589775085,0.0625,0.5925488993525505,0.26
266,0.011909008026123047,0.0,0.6139837205410004,0.28
267,0.5364407300949097,0.375,0.5874710530042648,0.30000000000000004
268,0.5809289216995239,0.375,0.7294221222400665,0.33999999999999997
269,0.30232635140419006,0.0625,1.4473181664943695,0.6599999999999999
270,0.6377665996551514,0.3125,1.3212975561618805,0.62
271,0.21425968408584595,0.125,1.2089651077985764,0.54
272,0.24815700948238373,0.0625,1.1046410724520683,0.48
273,0.22773049771785736,0.0625,0.8923352956771851,0.4
274,0.30967605113983154,0.125,0.7564664632081985,0.4
275,0.1572125107049942,0.0,0.6640620604157448,0.30000000000000004
276,0.18655380606651306,0.0625,0.6034038327634335,0.30000000000000004
277,0.33820444345474243,0.1875,0.5939896889030933,0.28
278,0.4144711196422577,0.25,0.5476135648787022,0.28
279,0.17202377319335938,0.0625,0.557208176702261,0.28
280,0.0005340576171875,0.0,0.5680645033717155,0.28
281,0.3662089705467224,0.1875,0.6141909956932068,0.28
282,0.2741658091545105,0.125,0.7738618850708008,0.33999999999999997
283,0.3943679928779602,0.25,0.9657898657023907,0.38
284,0.12323715537786484,0.0,1.0977678149938583,0.38
285,0.2136887013912201,0.125,1.5771082937717438,0.52
286,0.3119296431541443,0.25,1.4857860207557678,0.52
287,0.20947962999343872,0.0625,0.9869987964630127,0.38
288,0.2785091996192932,0.0625,0.693862795829773,0.30000000000000004
289,0.11643514037132263,0.0,0.591774832457304,0.26
290,0.15980175137519836,0.0625,0.5437191426753998,0.28
291,0.37438952922821045,0.1875,0.5803731754422188,0.28
292,0.3026573061943054,0.125,0.665352176874876,0.30000000000000004
293,0.10976309329271317,0.0,0.7161390781402588,0.30000000000000004
294,0.00010585784912109375,0.0,0.7792727015912533,0.33999999999999997
295,0.25872087478637695,0.0625,0.7935081273317337,0.33999999999999997
296,0.25045332312583923,0.1875,0.7534545250236988,0.31999999999999995
297,0.26451095938682556,0.0625,0.6900977306067944,0.30000000000000004
298,0.16394028067588806,0.0625,0.6588152833282948,0.28
299,0.3243636190891266,0.125,0.7774158865213394,0.31999999999999995
300,0.3249736726284027,0.125,1.4379998445510864,0.48
301,0.14996503293514252,0.0625,2.0855089128017426,0.5800000000000001
302,0.4446611702442169,0.1875,1.483342468738556,0.56
303,0.33807677030563354,0.1875,0.5754773430526257,0.28
304,0.12700018286705017,0.0625,0.6761076673865318,0.21999999999999997
305,0.8937229514122009,0.375,0.6472440958023071,0.24
306,0.46979573369026184,0.25,0.5576396659016609,0.24
307,0.24502351880073547,0.0625,0.7101565338671207,0.31999999999999995
308,6.389617919921875e-05,0.0,1.1390460655093193,0.42000000000000004
309,0.3676796853542328,0.125,1.5776707828044891,0.52
310,0.3874100148677826,0.25,1.1993229165673256,0.45999999999999996
311,0.34566766023635864,0.25,0.7595927491784096,0.33999999999999997
312,0.13901099562644958,0.0,0.6017230823636055,0.28
313,0.4321726858615875,0.25,0.6503286063671112,0.28
314,0.5751560926437378,0.25,0.7730990499258041,0.33999999999999997
315,0.4711979925632477,0.25,0.8032919764518738,0.36
316,0.4446309506893158,0.1875,0.771165058016777,0.36
317,0.40986454486846924,0.3125,0.8715143017470837,0.36
318,0.15639103949069977,0.0,1.1811839044094086,0.42000000000000004
319,0.5031593441963196,0.25,1.020038329064846,0.38
320,0.6995008587837219,0.3125,0.6534301340579987,0.30000000000000004
321,0.200556218624115,0.0625,0.5878465473651886,0.21999999999999997
322,0.005159854888916016,0.0,0.5998746082186699,0.24
323,0.536666214466095,0.3125,0.6007220894098282,0.24
324,0.7793325185775757,0.5,0.5803970620036125,0.24
325,0.6902947425842285,0.4375,0.5634556636214256,0.24
326,0.3329635262489319,0.0625,0.6410259306430817,0.31999999999999995
327,0.35645249485969543,0.125,0.9875708520412445,0.6
328,0.3285418152809143,0.1875,1.4976198226213455,0.6799999999999999
329,0.4967462122440338,0.375,1.572055622935295,0.6799999999999999
330,0.5139914751052856,0.3125,1.3952279388904572,0.6799999999999999
331,0.5719752311706543,0.3125,0.9355917274951935,0.6
332,0.3638240396976471,0.3125,0.6584649384021759,0.36
333,0.3366207480430603,0.0625,0.5849930495023727,0.24
334,0.4203532040119171,0.125,0.5729021802544594,0.24
335,0.4360083341598511,0.0625,0.5716874375939369,0.24
336,0.05507540702819824,0.0,0.5702168866991997,0.24
337,0.35634374618530273,0.125,0.5778179839253426,0.24
338,0.36487337946891785,0.1875,0.6969245970249176,0.36
339,0.338787317276001,0.125,1.0307908356189728,0.52
340,0.2838726341724396,0.0625,1.2596172988414764,0.52
341,0.25526171922683716,0.125,1.4291496574878693,0.5800000000000001
342,0.30517053604125977,0.125,1.3842540085315704,0.56
343,0.2055407166481018,0.0625,1.1778289824724197,0.52
344,0.3022240996360779,0.125,0.9360942542552948,0.43999999999999995
345,0.12987276911735535,0.0,0.7620242796838284,0.36
346,0.17698156833648682,0.0625,0.6450993567705154,0.30000000000000004
347,0.25440311431884766,0.125,0.601691834628582,0.30000000000000004
348,0.29755711555480957,0.0625,0.5817515626549721,0.30000000000000004
349,0.18327826261520386,0.0625,0.6147066503763199,0.30000000000000004
350,0.0006165504455566406,0.0,0.657344862818718,0.30000000000000004
351,0.25678253173828125,0.125,0.7503547966480255,0.28
352,0.24033036828041077,0.125,1.0121499672532082,0.38
353,0.26487645506858826,0.0625,1.194272518157959,0.48
354,0.22747845947742462,0.125,0.8934992924332619,0.36
355,0.24601568281650543,0.125,0.9277248345315456,0.36
356,0.32060572504997253,0.1875,1.325532466173172,0.45999999999999996
357,0.0735674500465393,0.0,1.8259500116109848,0.5
358,0.26019594073295593,0.125,1.7760775089263916,0.52
359,0.1956038475036621,0.125,0.9630249626934528,0.33999999999999997
360,0.16010385751724243,0.0625,0.6111249849200249,0.28
361,0.32228702306747437,0.125,0.5932907238602638,0.26
362,0.3588211238384247,0.1875,0.5934291854500771,0.26
363,0.18919119238853455,0.0625,0.6594712175428867,0.26
364,5.245208740234375e-05,0.0,0.8348667845129967,0.31999999999999995
365,0.2879607081413269,0.125,1.2682088240981102,0.45999999999999996
366,0.21845385432243347,0.0625,1.6128441095352173,0.5
367,0.4803512394428253,0.3125,0.9171484373509884,0.33999999999999997
368,0.08143457025289536,0.0,0.6321745067834854,0.31999999999999995
369,0.4314311444759369,0.1875,0.5961132124066353,0.26
370,0.6049322485923767,0.3125,0.6137782260775566,0.30000000000000004
371,0.32680562138557434,0.125,0.7696046903729439,0.31999999999999995
372,0.20028507709503174,0.0625,1.1442362442612648,0.45999999999999996
373,0.07073407620191574,0.0,1.6949619352817535,0.52
374,0.345927357673645,0.1875,1.2299578562378883,0.45999999999999996
375,0.3097386360168457,0.1875,0.7234889008104801,0.31999999999999995
376,0.24049434065818787,0.0625,0.6656328737735748,0.26
377,0.3236435651779175,0.0625,0.6758983135223389,0.26
378,0.011697769165039062,0.0,0.6792926266789436,0.26
379,0.38318827748298645,0.1875,0.6874822825193405,0.24
380,0.5645877122879028,0.375,0.7967255562543869,0.33999999999999997
381,0.4295135736465454,0.1875,1.2995441630482674,0.54
382,0.42835643887519836,0.1875,1.4875421077013016,0.5
383,0.21780483424663544,0.125,2.016989082098007,0.5800000000000001
384,0.35858646035194397,0.25,1.777932122349739,0.52
385,0.21100398898124695,0.125,1.2041496224701405,0.42000000000000004
386,0.21843987703323364,0.0625,0.8199755847454071,0.33999999999999997
387,0.10682375729084015,0.0,0.6436870656907558,0.30000000000000004
388,0.1639784574508667,0.0625,0.5706121027469635,0.26
389,0.3016785979270935,0.125,0.5809883661568165,0.26
390,0.32952257990837097,0.1875,0.6036952175199986,0.26
391,0.10300096124410629,0.0,0.6451320387423038,0.30000000000000004
392,3.814697265625e-05,0.0,0.6918332651257515,0.28
393,0.2830035090446472,0.125,0.826224859803915,0.33999999999999997
394,0.20249304175376892,0.0625,1.023219645023346,0.36
395,0.32236456871032715,0.1875,1.2060144245624542,0.42000000000000004
396,0.14640220999717712,0.0,1.1105258576571941,0.4
397,0.1586613953113556,0.0625,1.2462670505046844,0.42000000000000004
398,0.17819882929325104,0.0625,1.634456753730774,0.52
399,0.12059733271598816,0.0625,1.6815133392810822,0.52
400,0.1870270073413849,0.0625,1.5346026569604874,0.5
401,0.1605192869901657,0.0625,0.9504148922860622,0.33999999999999997
402,0.1998727023601532,0.125,0.6536089442670345,0.26
403,0.24128004908561707,0.125,0.5942013971507549,0.26
404,0.2841363549232483,0.125,0.5977781563997269,0.26
405,0.0869755670428276,0.0,0.6594975236803293,0.26
406,1.621246337890625e-05,0.0,0.747066892683506,0.26
407,0.24788497388362885,0.0625,0.9359715320169926,0.30000000000000004
408,0.21151646971702576,0.0625,1.2215595841407776,0.42000000000000004
409,0.28204578161239624,0.125,1.3933041766285896,0.48
410,0.1357601284980774,0.0,1.1867464184761047,0.38
411,0.1639956682920456,0.0625,1.3260440528392792,0.43999999999999995
412,0.2018837034702301,0.125,2.030134618282318,0.52
413,0.07961619645357132,0.0,2.6766258776187897,0.54
414,0.15929220616817474,0.0625,2.807561546564102,0.56
415,0.2158735990524292,0.1875,1.3726275265216827,0.42000000000000004
416,0.1406676471233368,0.0625,0.744465259835124,0.30000000000000004
417,0.1989087164402008,0.125,0.6502075418829918,0.24
418,0.2398403286933899,0.0625,0.6934043765068054,0.24
419,0.22711028158664703,0.0625,0.6811560317873955,0.24
420,3.4332275390625e-05,0.0,0.6759006157517433,0.24
421,0.3467957079410553,0.125,0.6836571395397186,0.26
422,0.35026735067367554,0.1875,1.0191319696605206,0.33999999999999997
423,0.30758100748062134,0.125,1.848794847726822,0.5
424,0.1535215824842453,0.0,2.170300841331482,0.52
425,0.13778457045555115,0.0625,2.3688026070594788,0.52
426,0.21304619312286377,0.125,1.9503152668476105,0.5
427,0.07747073471546173,0.0,1.5777115523815155,0.43999999999999995
428,0.10236452519893646,0.0,1.2984309569001198,0.38
429,0.04865485429763794,0.0,1.1010736264288425,0.31999999999999995
430,0.08690910041332245,0.0,0.9495468363165855,0.31999999999999995
431,0.1302839070558548,0.0625,0.8700583092868328,0.30000000000000004
432,0.19648101925849915,0.0625,0.7823710478842258,0.28
433,0.07406499236822128,0.0,0.7565917298197746,0.28
434,1.9073486328125e-06,0.0,0.7403591312468052,0.28
435,0.2504873275756836,0.125,0.7604045122861862,0.28
436,0.22617249190807343,0.125,0.9040847942233086,0.30000000000000004
437,0.26291000843048096,0.0625,1.2616245932877064,0.31999999999999995
438,0.0845041573047638,0.0,1.8677351102232933,0.48
439,0.091642826795578,0.0625,3.5094679594039917,0.56
440,0.19586555659770966,0.0625,3.125155597925186,0.56
441,0.20135682821273804,0.0625,1.443847220391035,0.33999999999999997
442,0.1400497406721115,0.0625,1.0122229661792517,0.28
443,0.06194079667329788,0.0,0.8555881381034851,0.28
444,0.04832320287823677,0.0,0.806623999029398,0.30000000000000004
445,0.249440535902977,0.125,1.1182170864194632,0.31999999999999995
446,0.2069951891899109,0.0625,1.3021164033561945,0.36
447,0.0701489970088005,0.0,1.285973601974547,0.36
448,0.0,0.0,1.2759260050952435,0.36
449,0.31976205110549927,0.125,1.3440822158008814,0.36
450,0.18220143020153046,0.0625,1.3919194415211678,0.36
451,0.23889100551605225,0.0625,1.7406941093504429,0.38
452,0.04485935717821121,0.0,2.1022242195904255,0.4
453,0.15085527300834656,0.0625,2.6933241337537766,0.43999999999999995
